mscript1	dataset1	taxon1	mscript2	dataset2	taxon2	count
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Abylopsis_tetragona	3
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Agalma_elegans	7
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Corticium_candelabrum	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Craseo_lathetica	4
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Drosophila_melanogaster	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Eunicella_verrucosa	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Hemithris_psittacea	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Homo_sapiens	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Hormathia_digitata	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Hydra_oligactis	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Hydra_viridissima	2
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Hydra_vulgaris	2
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Nanomia_bijuga	35
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Petrosia_ficiformis	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Physalia_physalia	3
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Strongylocentrotus_purpatus	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_Choano_RCFV_strict	Trichoplax_adhaerens	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Abylopsis_tetragona	11
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Agalma_elegans	38
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Corticium_candelabrum	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Craseo_lathetica	13
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Daphnia_pulex	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Drosophila_melanogaster	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Hemithris_psittacea	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Homo_sapiens	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Hormathia_digitata	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Hydra_oligactis	4
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Hydra_viridissima	3
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Hydra_vulgaris	4
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Nanomia_bijuga	170
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Petrosia_ficiformis	2
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Physalia_physalia	10
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Strongylocentrotus_purpatus	1
Whelan2017	Metazoa_full	Nanomia_bijuga	Whelan2017	Metazoa_full	Trichoplax_adhaerens	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Borowiec2015	Best108	Nematostella_vectensis	4
Whelan2017	Metazoa_full	Nematostella_vectensis	Borowiec2015	Total1080	Nematostella_vectensis	8
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Bolocera_tuediae	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Edwardsiella_lineata	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Exaiptasia_pallida	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Hormathia_digitata	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Nematostella_vectensis	10
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Orbicella_faveolata	2
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Patiria_miniata	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Pocillopora_damicornis	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Porites_australiensis	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Chang2015	Chang2015	Urticina_eques	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Dunn2008	Dunn2008	Nematostella_vectensis	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Hejnol2009	Hejnol2009	Nematostella_vectensis	6
Whelan2017	Metazoa_full	Nematostella_vectensis	Moroz2014	ED3a	Nematostella	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Moroz2014	ED3d	Nematostella_vectensis	2
Whelan2017	Metazoa_full	Nematostella_vectensis	Nosenko2013	ribosomal_11057_smatrix	Metridium_senile	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Nosenko2013	ribosomal_11057_smatrix	Nematostella_vectensis	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Nosenko2013	ribosomal_14615_smatrix	Metridium_senile	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Nosenko2013	ribosomal_14615_smatrix	Nematostella_vectensis	3
Whelan2017	Metazoa_full	Nematostella_vectensis	Philippe2009	Philippe2009	Nematostella_vectensis	2
Whelan2017	Metazoa_full	Nematostella_vectensis	Ryan2013	est.opisthokonta	Metridium_senile	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Ryan2013	est.opisthokonta	Nematostella_vectensis	6
Whelan2017	Metazoa_full	Nematostella_vectensis	Ryan2013	genome.opisthokonta	Nematostella_vectensis	2
Whelan2017	Metazoa_full	Nematostella_vectensis	Simion2017	supermatrix_97sp_401632pos_1719genes	Edwardsiella_lineata	2
Whelan2017	Metazoa_full	Nematostella_vectensis	Simion2017	supermatrix_97sp_401632pos_1719genes	Exaiptasia_pallida	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Simion2017	supermatrix_97sp_401632pos_1719genes	Nematostella_vectensis	6
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Nematostella_vectensis	8
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2015	Dataset1_FullData	Nematostella_vectensis	9
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2015	Dataset1_FullData	Platygyra_carnosa	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Nematostella_vectensis	8
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_Choano_RCFV_strict	Acropora_digitifera	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_Choano_RCFV_strict	Bolocera_tuediae	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_Choano_RCFV_strict	Exaiptasia_pallida	2
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_Choano_RCFV_strict	Hormathia_digitata	1
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_Choano_RCFV_strict	Nematostella_vectensis	44
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_full	Bolocera_tuediae	6
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_full	Exaiptasia_pallida	8
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_full	Hormathia_digitata	7
Whelan2017	Metazoa_full	Nematostella_vectensis	Whelan2017	Metazoa_full	Nematostella_vectensis	186
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Borowiec2015	Best108	Mnemiopsis_leiydei_	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Borowiec2015	Total1080	Mnemiopsis_leiydei_	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Chang2015	Chang2015	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Chang2015	Chang2015	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Chang2015	Chang2015	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Chang2015	Chang2015	Pleurobrachia_pileus	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Chang2015	Chang2015	Vallicula_multiformis	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Philippe2009	Philippe2009	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Coeloplana	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Dryodora_glandiformis	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Lampea_pancerina	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	3
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Simion2017	supermatrix_97sp_401632pos_1719genes	Vallicula_multiformis	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Dryodora_glandiformis	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2015	Dataset1_FullData	Dryodora_glandiformis	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2015	Dataset1_FullData	Mnemiopsis_leidyi	3
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Dryodora_glandiformis	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_Choano_RCFV_strict	Eurhamphaea_vexilligera	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_crystallina	9
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_sp_Bimini_Bahamas	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_sp_Florida_USA	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Beroe_abyssicola	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Beroe_forskalii	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Beroe_sp_Queensland_Australia	3
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Bolinopsis_ashleyi	4
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Bolinopsis_infundibulum	7
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Callianira_antarctica	3
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Cestum_veneris	5
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Coeloplana_astericola	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Ctenophora_sp_Florida_USA	10
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Cydippida	5
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Cydippida_sp_Maryland_USA	4
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Dryodora_glandiformis	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Eurhamphaea_vexilligera	9
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Hormiphora_californica	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Lobata_sp_Punta_Arenas_Argentina	4
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Lobatolampea_tetragona	1
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Mertensiidae_sp._Antarctica	3
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Mertensiidae_sp_Washington_USA	2
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Mnemiopsis_leidyi	11
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Ocyropsis_crystallina	101
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	31
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	30
Whelan2017	Metazoa_full	Ocyropsis_crystallina	Whelan2017	Metazoa_full	Vallicula	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Borowiec2015	Best108	Mnemiopsis_leiydei_	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Borowiec2015	Total1080	Mnemiopsis_leiydei_	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Chang2015	Chang2015	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Chang2015	Chang2015	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Chang2015	Chang2015	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Chang2015	Chang2015	Pleurobrachia_pileus	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Chang2015	Chang2015	Vallicula_multiformis	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Philippe2009	Philippe2009	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe_abyssicola	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Bolinopsis_infundibulum	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Coeloplana	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Dryodora_glandiformis	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Lampea_pancerina	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Pleurobrachia	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Simion2017	supermatrix_97sp_401632pos_1719genes	Vallicula_multiformis	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2015	Dataset1_FullData	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2015	Dataset1_FullData	Mnemiopsis_leidyi	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_Choano_RCFV_strict	Eurhamphaea_vexilligera	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_crystallina	4
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_sp_Bimini_Bahamas	7
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Beroe_abyssicola	7
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Beroe_forskalii	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Beroe_ovata	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Beroe_sp._Antarctica	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Beroe_sp_Queensland_Australia	5
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Bolinopsis_ashleyi	7
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Bolinopsis_infundibulum	7
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Callianira_antarctica	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Cestum_veneris	9
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Coeloplana_astericola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Ctenophora_sp_Florida_USA	9
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Cydippida	6
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Cydippida_sp_Maryland_USA	7
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Dryodora_glandiformis	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Euplokamis_dunlapae	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Eurhamphaea_vexilligera	11
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Hormiphora_californica	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Hormiphora_palmata	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Lobata_sp_Punta_Arenas_Argentina	6
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Mertensiidae_sp._Antarctica	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Mertensiidae_sp_Washington_USA	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Mnemiopsis_leidyi	14
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Ocyropsis_crystallina	38
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	95
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	12
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Pleurobrachia_pileus	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Pleurobrachia_sp_South_Carolina_USA	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Bimini_Bahamas	Whelan2017	Metazoa_full	Vallicula	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Borowiec2015	Best108	Mnemiopsis_leiydei_	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Borowiec2015	Total1080	Mnemiopsis_leiydei_	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Chang2015	Chang2015	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Chang2015	Chang2015	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Chang2015	Chang2015	Vallicula_multiformis	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Nosenko2013	ribosomal_11057_smatrix	Beroe_sp	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Nosenko2013	ribosomal_11057_smatrix	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Nosenko2013	ribosomal_14615_smatrix	Beroe_sp	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Nosenko2013	ribosomal_14615_smatrix	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Philippe2009	Philippe2009	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Ryan2013	est.opisthokonta	Mnemiopsis_leidyi	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Simion2017	supermatrix_97sp_401632pos_1719genes	Coeloplana	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Simion2017	supermatrix_97sp_401632pos_1719genes	Lampea_pancerina	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Simion2017	supermatrix_97sp_401632pos_1719genes	Vallicula_multiformis	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Coeloplana_astericola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Vallicula	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset1_FullData	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset1_FullData	Coeloplana_astericola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset1_FullData	Mnemiopsis_leidyi	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Dataset1_FullData	Vallicula	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Beroe_abyssicola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Coeloplana_astericola	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Mnemiopsis_leidyi	2
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Vallicula	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2017	Metazoa_Choano_RCFV_strict	Beroe_forskalii	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2017	Metazoa_Choano_RCFV_strict	Dryodora_glandiformis	1
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_crystallina	3
Whelan2017	Metazoa_full	Ocyropsis_sp_Florida_USA	Whelan2017	Metazoa_Choano_RCFV_strict	Ocyropsis_sp_Florida_USA	5
